Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min
-0.43708404530605083,2.083942169382494,0.0008521586608900279,-0.0013974200477609971,-0.04896163828538321,-0.007141854418352332,-0.28109904859437346,-0.21070262311149787,-0.28051815420225257,-0.2450686665823548,-0.4474230399080392,-0.5961085535841422,-0.5054868203356416,-0.39934320387951,-0.05747701563925564,-0.27834533532906913,0.758488665888121,0.25630420625358685,0.03342355794058036,-0.04705570410160075,2.0972553529061417,0.7164972080083483,-0.15422585885094306,0.0390173047788882,0.4266833388402096,2.4465715265409904,0.9220249767319231,-0.2359716306921496,0.3097327649542109,1.087105380459396,-0.220700736694432,0.0,-0.010549435495218253,0.0,0.0012443629630241224,0.0017637102362928218,-0.2580026682216614,-0.18334929815664913,-0.651188262436688,-0.4656291489713496,-0.5520429913424515,-0.46203397519895284,-0.29508254423676644,-0.1915134316414082,-0.220700736694432,-0.015569134357280029,-0.6516475359601224,1.471773461608941,-0.32366109459831566,-0.010549435495218253,-0.015603148785849388,-1.0044211310625537,-0.5680401623830985,-0.28051815420225257,-0.5054868203356414,0.0012443629630241224,0.0,0.0,0.0,0.0,0.0,0.0,0.0008521586608900279,-0.0490269116889854,-0.0013974200477609971,-0.007141801244051364,-0.4698352359073775,-0.20024319178399658,0.005627967372509533,0.002545359795694873,-0.08899450637468093,-0.10341535475751863,-0.125025756888506,-0.060204970626510215,0.07126356625007453,-0.10850601865890976,0.053525432881467695,0.0890267541411021
1.8474733656132678,-0.4393448914157396,-0.011153081064697343,-0.009418370025284945,-0.054965488275680284,-0.007141854418352332,-0.2894650941525627,-0.31014024585811906,-0.3127604228357582,-0.2450686665823548,-0.4474230399080392,-0.5961085535841422,-0.5054868203356416,-0.39934320387951,-0.057477042891216384,-0.15918205438736477,-0.2880210774457384,-0.3628285709736176,-0.3754122612363929,-0.05501630106322733,-0.43135112993968,-0.2740152716612305,-0.33892924808609365,-0.36866085568022083,-0.11894321803302868,-0.3442935910691955,-0.20318938246603582,-0.23667771756860392,-0.2729856586854048,-0.1164115429020342,-0.220700736694432,0.0,-0.010549435495218253,0.0,0.001236383047390518,0.001587427031969683,-0.1967940726157367,0.21378668167780607,-0.651188262436688,-0.46858739511953307,-0.5628452591720561,-0.4668812479117315,-0.2950882371088272,-0.1915134316414082,-0.220700736694432,-0.015569134357280029,-0.6516475359601224,1.471773461608941,3.089651541965725,-0.010549435495218253,-0.015603148785849388,0.4651041493041412,-0.5785074713953708,-0.3127604228357582,-0.5054868203356414,0.001236383047390518,0.0,0.0,0.0,0.0,0.0,0.0,-0.011153081064697343,-0.05503889448383331,-0.009418370025284945,-0.007141801244051364,-0.46021094809089125,0.1397166320009149,-0.008513513872199716,0.0025564198136992606,-0.1257344177714948,-0.10456547254800545,-0.14932620288344764,-0.10101647495313296,-0.35192596032442763,-0.10946029492169188,-0.3568676231084545,-0.33899286907251636
-0.4172302186322727,-0.26980069469068657,-0.0031495879143057623,-0.006410513783713464,0.006774102457874637,-0.007069387052867992,0.4314091647780763,-0.31014024585811906,0.1608938568519245,0.4305989263517721,-0.36932882775979126,-0.5961085535841422,-0.4377469663888785,-0.3111514144918817,-0.05747176358827573,-0.27833863410872184,-0.16146221185712872,-0.14290582180880207,-0.1462076988467554,-0.05503765495953076,-0.2614114403822757,-0.17418272148585298,-0.09932660997736326,-0.13770017046980318,-0.11894286884804824,-0.34151570591029934,-0.20019529957764598,-0.23187879828245353,-0.26951603664736984,-0.11636003237771433,-0.220700736694432,0.0,-0.010549435495218253,0.0,0.0012424629831113594,0.0016287434079829187,-0.25799818789103707,-0.18333370123416234,-0.651188262436688,-0.21368518535105852,-0.3498005325327411,-0.23148501690954174,-0.2816625808055768,-0.1915134316414082,-0.220700736694432,-0.015569134357280029,1.534571904007315,-0.6794523926982631,-0.32366109459831566,-0.010549435495218253,-0.015603148785849388,-1.0044211310625537,-0.3645620190373431,0.1608938568519245,-0.43774696638888044,0.0012424629831113594,0.0,0.0,0.0,0.0,0.0,0.0,-0.0031495879143057623,0.006784328589852727,-0.006410513783713464,-0.007069332893310629,1.5489637454247085,-0.23169686591505276,0.0009141402909397836,0.002545359795694873,0.027759302995672027,-0.10456547254800545,-0.052276491656216874,0.07149669270741617,-0.1146730890841065,-0.10946029492169188,-0.12678884101090762,-0.09903209930437848
-0.43708404530605083,2.4823722024329835,-0.005817418964436289,-0.003402657542141984,-0.015840399172244345,-0.0020183233037735213,0.23899011693972394,-0.31014024585811906,0.10746381168759911,0.35303524943447384,3.272327591363772,-0.5961085535841422,2.231250483878641,2.6575895690093474,-0.05747234125175462,-0.2783457352674273,1.6948634316016113,3.31607825189836,3.6434676675643773,-0.055036977058060814,2.496352253614434,2.3084664648206066,4.754931782203291,3.638815461632821,-0.11894263605806127,3.076430112934312,1.6421621666186168,6.1502312343951795,5.455136445692017,-0.11640612707587908,-0.220700736694432,0.0,-0.010549435495218253,0.0,0.0012417029911462542,0.0017251482853471352,-0.2580029385232195,-0.18335021012849467,-0.651188262436688,3.101029623688505,2.456753710944949,2.692778929124239,2.1238081645077,5.2215658788487,-0.220700736694432,-0.015569134357280029,-0.6516475359601224,-0.6794523926982631,-0.32366109459831566,-0.010549435495218253,-0.015603148785849388,0.4651041493041412,2.432799881412012,0.10746381168759911,2.2312504838785534,0.0012417029911462542,0.0,0.0,0.0,0.0,0.0,0.0,-0.005817418964436289,-0.015860806604074414,-0.003402657542141984,-0.0020182004706439096,-0.48747976357093564,-0.2074562523929982,-0.005370962484486549,0.002545359795694873,-0.1087670989053022,-0.10456547254800545,-0.13859825005232068,-0.08194673118978023,3.8080270859029284,-0.10946029492169188,3.6772961172724807,3.8684400271173534
-0.4385607762156707,-0.43934079083115024,-0.00981916553963208,-0.008415751278094451,-0.046159841623244574,-0.00705878207255321,-0.22811409339250832,0.4190689876171029,-0.07631711952338327,-0.2450686665823548,-0.39912793502688587,0.768928679831788,-0.3501808137259896,-0.39934320387951,-0.005294441205772856,-0.2012399934748547,-0.2880206337844427,-0.3628243727081221,-0.3754105849984711,-0.05502240217645688,-0.43134967055549084,-0.27401012769354405,-0.33892924808609365,-0.3686588580572346,-0.11893751467834804,-0.3442919207259829,-0.2031839814371117,-0.23667771756860392,-0.2729828616369714,-0.11640576602080208,-0.220700736694432,0.0,-0.010549435495218253,0.0,0.0012367630433730704,0.0015929358821047811,-0.2183972742578098,0.07362006130976136,1.0922341378868239,-0.4222415387979922,-0.3533467315676032,-0.423535047291863,-0.2946329990231392,-0.1915134316414082,-0.220700736694432,-0.015569134357280029,-0.6516475359601224,-0.6794523926982631,-0.32366109459831566,-0.010549435495218253,-0.015603148785849388,0.4651041493041412,-0.3374421729637903,-0.07631711952338327,-0.3501808137259943,0.0012367630433730704,0.0,0.0,0.0,0.0,0.0,0.0,-0.00981916553963208,-0.046221319718056375,-0.008415751278094451,-0.0070587277688119844,-0.48754950478699716,-0.2353625196671683,-0.006942238178343133,0.002545359795694873,-0.1257344177714948,-0.10456547254800545,-0.14932620288344764,-0.10101647495313296,-0.35192596032442763,-0.10946029492169188,-0.3568676231084545,-0.33899286907251636
-0.43708404530605083,-0.386132169771888,-0.008485250014566816,-0.004405276289332478,-0.05236381994655155,-0.0020130208136161305,-0.26157827562526526,-0.31014024585811906,-0.26618825703001436,-0.20856910816760243,2.553038795261488,-0.5961085535841422,2.6906777518598046,2.6242845602873355,-0.05722650480665071,-0.2783264528953483,-0.23837690353825902,-0.284186596110597,-0.30224030579712435,-0.05503765495953076,-0.43132658845862154,-0.2739720203410911,-0.33888596655514874,-0.36863203283427637,-0.11892959981879121,-0.2819738165846785,-0.16288737722405788,-0.10920797152062481,-0.16868966632922386,-0.1164111818469572,-0.220700736694432,0.0,-0.010549435495218253,0.0,0.001238283027303281,0.001656287658658409,-0.25799637663855085,-0.1832642603304954,-0.651188262436688,2.4107721891123646,3.245117821488257,2.9176222081223595,2.4803172272408425,-0.1915134316414082,-0.220700736694432,-0.015569134357280029,1.534571904007315,-0.6794523926982631,-0.32366109459831566,-0.010549435495218253,-0.015603148785849388,1.9346294296708362,3.316371164186348,-0.26618825703001436,2.6906777518597025,0.001238283027303281,0.0,0.0,0.0,0.0,0.0,0.0,-0.008485250014566816,-0.05243370193939922,-0.004405276289332478,-0.0020128979083945875,0.08384027840482856,-0.2081657337643754,-0.005370962484486549,0.002545359795694873,-0.1257344177714948,-0.10456547254800545,-0.14932620288344764,-0.10101647495313296,-0.35192596032442763,-0.10946029492169188,-0.3568676231084545,-0.33899286907251636
-0.43708404530605083,2.5320764876736197,-0.00981916553963208,-0.008415751278094451,-0.05336446161160106,-0.007141854418352332,-0.2783103667416437,-0.17755674886262415,-0.26977073132441737,-0.2450686665823548,-0.4474230399080392,-0.5961085535841422,-0.5054868203356416,-0.39934320387951,-0.05747703672002587,-0.2783460578902102,7.0989248557842775,6.808553985773448,3.71297021554128,-0.055023419028661806,2.5469839499729487,10.223877966069814,-0.33892924808609365,3.7081207489108694,11.520556130225946,3.135588101711585,11.048954209513553,-0.23667771756860392,5.554198577710752,11.918757690712269,4.531022483103607,0.0,-0.010549435495218253,0.0,0.0012379030313207282,0.0016094624325100754,-0.25800306315405563,-0.18335155190637484,-0.651188262436688,-0.4646430669219551,-0.5471328696017221,-0.45994585581381875,-0.2950765830138336,-0.1915134316414082,4.531022483103607,-0.015569134357280029,-0.6516475359601224,1.471773461608941,-0.32366109459831566,-0.010549435495218253,-0.015603148785849388,0.4651041493041412,-0.5604275740130022,-0.26977073132441737,-0.5054868203356414,0.0012379030313207282,0.0,0.0,0.0,0.0,0.0,0.0,-0.00981916553963208,-0.05343569907187387,-0.008415751278094451,-0.007141801244051364,-0.47150902509285336,-0.2074562523929982,-0.006942238178343133,0.0025564198136992606,-0.12566503754896152,-0.10456547254800545,-0.14928233574329308,-0.1009384978091665,3.8799693054205937,-0.10946029492169188,3.7470629367907677,3.9412033630636683
0.10536844216097817,-0.43934539656021804,-0.00981916553963208,-0.010420988772475439,-0.05456523160966048,-0.007141854418352332,-0.28667641229983293,-0.27699437160924534,-0.302012999957923,-0.2450686665823548,-0.4474230399080392,-0.5961085535841422,-0.5054868203356416,-0.39934320387951,-0.05432849194552769,-0.11783938634095749,-0.2880248485667522,-0.3628285709736176,-0.37541295626187265,-0.0550220632257219,-0.43134967055549084,-0.27401012769354405,-0.33892924808609365,-0.3686588580572346,-0.11893751467834804,-0.3442935910691955,-0.20318938246603582,-0.23667771756860392,-0.2729856586854048,-0.1164115429020342,-0.220700736694432,0.0,-0.010549435495218253,0.0,0.001237143039355623,0.0015653916314292905,-0.09311340074907776,-0.1833520761321301,-0.5719417896947102,-0.4676013130701386,-0.5562984301844169,-0.4668812479117315,-0.2950882371088272,-0.1915134316414082,-0.220700736694432,-0.015569134357280029,1.534571904007315,-0.6794523926982631,-0.32366109459831566,-0.010549435495218253,-0.015603148785849388,-1.0044211310625537,-0.5694675227041865,-0.302012999957923,-0.5054868203356414,0.001237143039355623,0.0,0.0,0.0,0.0,0.0,0.0,-0.00981916553963208,-0.05463809563084345,-0.010420988772475439,-0.007141801244051364,-0.4160647583239651,-0.2353625196671683,-0.006942238178343133,0.002549046468363002,-0.1257344177714948,-0.10456547254800545,-0.14932620288344764,-0.10101647495313296,-0.35192596032442763,-0.10946029492169188,-0.3568676231084545,-0.33899286907251636
-0.4172302186322727,-0.4393436731261153,-0.00981916553963208,-0.010420988772475439,-0.053764718277620874,-0.007141854418352332,-0.28109904859437346,-0.21070262311149787,-0.28051815420225257,-0.2450686665823548,-0.4474230399080392,-0.5961085535841422,-0.5054868203356416,-0.39934320387951,-0.053151463554947646,-0.20484308793822895,-0.2880119823891758,-0.3628285709736176,-0.3754105849984711,-0.05500240408309334,-0.4313479431211445,-0.27400403891546615,-0.33892924808609365,-0.36865649352390395,-0.11893076376872605,-0.3442935910691955,-0.20318938246603582,-0.23667771756860392,-0.2729856586854048,-0.1164115429020342,-0.220700736694432,0.0,-0.010549435495218253,0.0,0.0012367630433730704,0.0015653916314292905,-0.18249288769689204,-0.1833520761321301,-0.4134488442107546,-0.4656291489713496,-0.5432047722091387,-0.4668812479117315,-0.2950882371088272,-0.1915134316414082,-0.220700736694432,-0.015569134357280029,-0.6516475359601224,1.471773461608941,-0.32366109459831566,-0.010549435495218253,-0.015603148785849388,-1.0044211310625537,-0.5513876253218181,-0.28051815420225257,-0.5054868203356414,0.0012367630433730704,0.0,0.0,0.0,0.0,0.0,0.0,-0.00981916553963208,-0.05383649792486373,-0.010420988772475439,-0.007141801244051364,-0.4698352359073775,-0.2353625196671683,-0.006942238178343133,0.002545359795694873,-0.1257344177714948,-0.10456547254800545,-0.14932620288344764,-0.10101647495313296,-0.35192596032442763,-0.10946029492169188,-0.3568676231084545,-0.33899286907251636
-0.030600188998835716,-0.4393413256900097,-0.011153081064697343,-0.009418370025284945,-0.054965488275680284,-0.007139203173273637,-0.2894650941525627,-0.31014024585811906,-0.3127604228357582,-0.2450686665823548,-0.44434037363902945,-0.5089785174086573,-0.49557367097757876,-0.39934320387951,-0.05623285743670369,-0.23606215813331247,-0.2879944577679941,-0.3628285709736176,-0.3754073551741827,-0.054975626975030306,-0.43135112993968,-0.2740152716612305,-0.33892924808609365,-0.36866085568022083,-0.11894321803302868,-0.3442935910691955,-0.20318938246603582,-0.23667771756860392,-0.2729856586854048,-0.1164115429020342,-0.220700736694432,0.0,-0.010549435495218253,0.0,0.0012367630433730704,0.001579163756767036,-0.2362837960553891,-0.04243187173443085,-0.651188262436688,-0.4656291489713496,-0.5562984301844169,-0.4613983390379634,-0.2950809532994562,-0.1915134316414082,-0.220700736694432,-0.015569134357280029,1.534571904007315,-0.6794523926982631,-0.32366109459831566,-0.010549435495218253,-0.015603148785849388,0.4651041493041412,-0.5694675227041865,-0.3127604228357582,-0.4955736709775788,0.0012367630433730704,0.0,0.0,0.0,0.0,0.0,0.0,-0.011153081064697343,-0.05503889448383331,-0.009418370025284945,-0.007139149962926703,1.5489637454247085,-0.23524427277193877,-0.008513513872199716,0.002563793159035519,-0.1257344177714948,-0.10456547254800545,-0.14932620288344764,-0.10101647495313296,-0.35192596032442763,-0.10946029492169188,-0.3568676231084545,-0.33899286907251636
